estp,"[5, 3, 4, 5, 4, 7, 7, 1, 6, 2, 3, 5, 4, 5, 6, 3, 3, 1, 4, 3, 6, 6, 6, 2, 5, 3, 2, 3, 2, 4, 6, 2, 6, 4, 3, 7, 1, 3, 4, 7, 4, 2, 5, 3, 5, 6, 2, 7, 3, 7, 6, 1, 7, 5, 5, 6, 6, 4, 6, 1]"
infj,"[2, 2, 3, 1, 1, 6, 2, 3, 4, 4, 4, 7, 4, 3, 1, 5, 5, 4, 2, 2, 2, 1, 3, 6, 6, 6, 5, 3, 3, 2, 2, 4, 2, 6, 2, 4, 4, 7, 7, 5, 1, 5, 1, 4, 5, 1, 3, 7, 1, 4, 7, 1, 2, 6, 1, 6, 1, 4, 1, 1]"
estj,"[1, 5, 6, 7, 7, 3, 5, 1, 5, 2, 1, 7, 2, 5, 6, 3, 2, 1, 2, 1, 1, 4, 4, 3, 4, 5, 4, 4, 6, 2, 2, 4, 2, 6, 3, 1, 4, 1, 4, 3, 1, 5, 4, 1, 7, 7, 5, 5, 3, 6, 1, 7, 6, 7, 1, 2, 6, 1, 4, 6]"
isfj,"[7, 5, 1, 2, 3, 6, 4, 2, 1, 4, 5, 2, 1, 6, 6, 3, 7, 2, 6, 2, 4, 2, 5, 2, 2, 3, 6, 7, 7, 1, 2, 1, 4, 2, 5, 4, 2, 5, 7, 1, 1, 3, 3, 3, 1, 5, 4, 1, 7, 1, 2, 1, 2, 5, 7, 2, 7, 3, 3, 1]"
infj,"[2, 2, 7, 3, 7, 6, 2, 2, 4, 1, 7, 2, 6, 1, 3, 1, 3, 7, 3, 7, 4, 2, 6, 3, 2, 7, 2, 2, 6, 2, 3, 7, 2, 2, 2, 3, 5, 4, 4, 3, 1, 7, 7, 7, 2, 6, 4, 4, 7, 7, 4, 7, 4, 4, 2, 4, 2, 2, 5, 1]"
estp,"[2, 3, 3, 1, 6, 6, 5, 7, 6, 3, 3, 7, 4, 1, 4, 2, 3, 6, 1, 5, 7, 6, 3, 5, 7, 4, 1, 4, 6, 2, 6, 6, 6, 5, 3, 2, 7, 2, 2, 6, 5, 3, 7, 3, 5, 5, 1, 7, 1, 6, 4, 6, 2, 1, 6, 2, 2, 4, 5, 2]"
intj,"[7, 6, 5, 2, 2, 1, 3, 1, 1, 5, 6, 3, 3, 7, 6, 6, 4, 6, 5, 1, 4, 2, 6, 4, 7, 4, 7, 2, 2, 7, 5, 2, 1, 2, 4, 7, 3, 1, 1, 4, 1, 2, 7, 2, 2, 6, 1, 7, 3, 4, 4, 4, 4, 6, 7, 4, 2, 7, 7, 7]"
enfp,"[2, 6, 6, 3, 5, 3, 2, 2, 6, 7, 2, 3, 4, 7, 6, 6, 2, 6, 2, 3, 1, 6, 3, 2, 7, 5, 4, 4, 4, 6, 7, 2, 1, 5, 2, 7, 4, 7, 2, 3, 1, 1, 1, 5, 2, 5, 4, 6, 7, 5, 7, 3, 4, 4, 5, 2, 2, 3, 5, 1]"
istj,"[4, 6, 3, 4, 7, 6, 1, 1, 6, 4, 2, 4, 4, 7, 2, 1, 3, 4, 7, 3, 4, 7, 4, 5, 6, 6, 5, 4, 7, 3, 1, 7, 3, 2, 5, 4, 2, 3, 7, 7, 4, 6, 7, 1, 6, 5, 4, 1, 2, 4, 1, 7, 3, 4, 7, 6, 1, 6, 2, 1]"
estj,"[5, 2, 2, 3, 5, 6, 1, 7, 6, 5, 3, 6, 1, 6, 6, 5, 3, 3, 5, 4, 5, 4, 3, 7, 3, 3, 1, 5, 6, 2, 2, 6, 7, 2, 2, 1, 2, 1, 7, 2, 3, 1, 2, 2, 7, 5, 3, 4, 6, 7, 7, 2, 5, 7, 1, 3, 1, 7, 3, 3]"
esfp,"[7, 5, 5, 3, 1, 6, 2, 7, 1, 1, 4, 5, 5, 1, 6, 2, 6, 2, 1, 7, 5, 4, 6, 4, 1, 3, 1, 5, 3, 2, 5, 5, 7, 4, 4, 2, 5, 6, 7, 2, 1, 5, 5, 7, 4, 3, 5, 4, 6, 4, 5, 5, 3, 3, 2, 3, 3, 2, 4, 2]"
infp,"[2, 4, 1, 4, 2, 6, 5, 4, 4, 7, 7, 6, 7, 6, 6, 1, 2, 5, 7, 1, 6, 6, 4, 1, 3, 6, 1, 1, 6, 7, 3, 1, 2, 1, 6, 7, 1, 5, 1, 1, 7, 7, 5, 4, 1, 1, 7, 1, 4, 2, 2, 4, 2, 1, 2, 7, 5, 3, 4, 7]"
estj,"[2, 3, 6, 1, 4, 1, 1, 3, 4, 1, 3, 5, 5, 7, 2, 6, 5, 7, 1, 6, 6, 2, 7, 5, 5, 3, 2, 2, 7, 1, 4, 4, 1, 4, 5, 1, 3, 4, 3, 7, 4, 6, 7, 2, 7, 1, 7, 5, 7, 3, 6, 1, 2, 6, 6, 3, 4, 3, 2, 5]"
isfp,"[2, 6, 7, 5, 1, 7, 1, 5, 7, 3, 1, 3, 1, 7, 2, 2, 1, 3, 3, 2, 6, 6, 4, 4, 4, 1, 5, 5, 5, 1, 3, 5, 3, 6, 6, 2, 5, 4, 7, 7, 6, 2, 5, 5, 5, 6, 3, 1, 2, 2, 4, 7, 7, 1, 4, 7, 3, 6, 4, 7]"
esfp,"[2, 6, 7, 4, 3, 4, 5, 7, 4, 6, 5, 5, 3, 5, 4, 4, 1, 5, 2, 5, 3, 3, 6, 6, 4, 5, 4, 5, 1, 5, 3, 2, 3, 2, 3, 7, 4, 5, 6, 4, 2, 1, 1, 7, 1, 1, 7, 7, 4, 2, 4, 4, 6, 7, 1, 4, 6, 2, 7, 7]"
esfp,"[6, 5, 2, 6, 2, 4, 4, 3, 3, 1, 7, 1, 7, 6, 6, 2, 6, 4, 7, 7, 3, 6, 3, 3, 5, 4, 1, 5, 4, 2, 6, 2, 7, 3, 6, 5, 3, 2, 6, 7, 1, 6, 4, 1, 1, 1, 4, 6, 1, 3, 4, 3, 2, 5, 3, 2, 3, 5, 2, 4]"
isfj,"[5, 2, 1, 3, 4, 2, 1, 1, 3, 7, 1, 2, 5, 4, 6, 5, 3, 7, 7, 5, 3, 3, 1, 5, 7, 3, 4, 4, 7, 7, 4, 5, 4, 1, 2, 2, 3, 2, 4, 2, 3, 3, 4, 4, 5, 5, 1, 3, 3, 6, 4, 1, 3, 6, 6, 5, 7, 4, 7, 3]"
isfp,"[3, 6, 2, 2, 1, 7, 5, 5, 1, 7, 3, 1, 7, 6, 5, 4, 5, 7, 4, 6, 4, 2, 2, 1, 7, 1, 7, 4, 4, 6, 6, 1, 1, 2, 6, 6, 6, 4, 5, 4, 2, 7, 6, 2, 4, 5, 6, 1, 5, 3, 6, 4, 1, 4, 5, 6, 2, 4, 6, 2]"
entj,"[1, 7, 5, 6, 6, 2, 6, 1, 5, 6, 5, 4, 6, 5, 5, 6, 7, 4, 5, 5, 6, 7, 6, 3, 7, 1, 4, 3, 6, 6, 7, 4, 5, 5, 3, 1, 4, 4, 3, 5, 2, 7, 3, 1, 5, 5, 2, 3, 2, 7, 4, 4, 4, 1, 4, 1, 2, 5, 5, 3]"
infp,"[7, 7, 7, 2, 3, 6, 7, 5, 3, 5, 5, 4, 6, 1, 1, 4, 1, 2, 2, 5, 7, 3, 4, 3, 6, 3, 2, 1, 5, 1, 5, 5, 4, 3, 5, 7, 1, 6, 7, 6, 3, 2, 4, 4, 7, 7, 1, 6, 6, 7, 2, 6, 1, 4, 3, 4, 7, 4, 5, 1]"
isfp,"[5, 5, 2, 2, 1, 3, 6, 1, 4, 3, 6, 4, 7, 3, 4, 6, 2, 3, 6, 4, 4, 6, 3, 5, 3, 7, 4, 7, 6, 3, 3, 3, 3, 4, 3, 3, 1, 5, 3, 3, 3, 7, 5, 3, 7, 4, 5, 5, 7, 7, 2, 4, 4, 7, 4, 6, 5, 2, 6, 3]"
estp,"[6, 5, 1, 7, 2, 6, 3, 3, 6, 1, 3, 2, 1, 7, 1, 3, 5, 3, 6, 3, 2, 6, 1, 5, 5, 2, 1, 3, 6, 4, 2, 1, 6, 2, 5, 5, 4, 5, 4, 7, 4, 3, 2, 2, 6, 7, 7, 2, 2, 7, 6, 2, 4, 2, 7, 3, 4, 4, 6, 4]"
istj,"[2, 5, 3, 2, 4, 6, 1, 3, 6, 3, 5, 7, 5, 1, 1, 6, 1, 1, 7, 4, 1, 7, 3, 5, 1, 4, 5, 6, 2, 7, 3, 5, 4, 7, 3, 3, 5, 1, 1, 4, 7, 6, 5, 3, 7, 5, 1, 5, 2, 2, 4, 7, 1, 4, 1, 1, 3, 2, 3, 1]"
entp,"[2, 2, 7, 1, 5, 2, 3, 3, 7, 4, 4, 6, 4, 2, 6, 6, 7, 5, 2, 5, 4, 4, 7, 7, 6, 1, 5, 3, 6, 6, 1, 3, 4, 1, 5, 7, 3, 6, 2, 7, 7, 7, 6, 2, 1, 2, 1, 6, 1, 7, 7, 7, 1, 1, 4, 4, 2, 2, 6, 1]"
entj,"[4, 1, 5, 1, 4, 3, 7, 1, 4, 6, 5, 6, 5, 1, 7, 2, 1, 5, 6, 1, 5, 1, 5, 4, 1, 1, 4, 6, 2, 4, 2, 1, 3, 1, 7, 7, 1, 2, 2, 4, 4, 2, 5, 3, 7, 6, 4, 2, 6, 4, 3, 3, 1, 5, 2, 1, 1, 1, 2, 7]"
estp,"[1, 7, 2, 2, 6, 4, 7, 2, 7, 3, 2, 7, 6, 6, 3, 4, 5, 2, 7, 5, 2, 2, 5, 6, 6, 7, 6, 1, 7, 7, 4, 1, 6, 4, 3, 7, 4, 4, 5, 5, 6, 2, 7, 7, 2, 4, 2, 7, 4, 4, 5, 2, 3, 2, 1, 4, 3, 1, 6, 3]"
infp,"[5, 3, 2, 1, 2, 4, 3, 5, 1, 5, 6, 1, 7, 4, 2, 1, 1, 4, 2, 2, 3, 4, 1, 2, 5, 1, 7, 7, 2, 5, 5, 3, 2, 3, 3, 1, 6, 4, 7, 6, 5, 2, 2, 3, 3, 3, 6, 6, 6, 5, 5, 2, 4, 5, 7, 3, 2, 5, 4, 1]"
estj,"[1, 1, 2, 7, 7, 3, 7, 7, 5, 5, 2, 1, 2, 3, 5, 3, 7, 1, 3, 1, 4, 3, 1, 6, 2, 7, 1, 7, 6, 4, 7, 1, 1, 5, 2, 6, 6, 6, 4, 5, 7, 6, 4, 1, 7, 2, 6, 6, 2, 4, 1, 1, 4, 3, 6, 3, 4, 3, 3, 3]"
esfp,"[6, 7, 5, 2, 1, 4, 4, 2, 7, 4, 4, 1, 3, 2, 3, 6, 6, 7, 1, 2, 7, 7, 6, 6, 2, 4, 1, 4, 6, 7, 1, 2, 2, 7, 5, 6, 4, 3, 7, 7, 3, 3, 3, 3, 1, 7, 2, 5, 4, 5, 5, 1, 7, 1, 6, 1, 2, 5, 5, 1]"
intp,"[2, 4, 3, 4, 1, 4, 1, 3, 5, 4, 5, 4, 6, 3, 5, 4, 1, 7, 5, 1, 7, 2, 5, 4, 6, 5, 7, 1, 5, 3, 3, 6, 1, 2, 7, 7, 7, 1, 1, 6, 3, 7, 6, 3, 2, 4, 6, 7, 6, 7, 3, 3, 6, 6, 6, 1, 1, 4, 4, 3]"
enfj,"[2, 1, 2, 6, 6, 5, 6, 1, 2, 6, 4, 2, 6, 4, 6, 4, 4, 4, 4, 5, 5, 1, 5, 3, 4, 7, 7, 3, 6, 1, 5, 5, 7, 1, 7, 4, 4, 6, 4, 5, 6, 1, 4, 3, 7, 6, 5, 5, 3, 5, 3, 7, 5, 1, 3, 5, 3, 3, 2, 7]"
infj,"[3, 5, 4, 2, 2, 7, 3, 1, 7, 6, 4, 2, 5, 6, 7, 4, 5, 6, 5, 2, 1, 4, 7, 5, 5, 7, 5, 4, 3, 2, 3, 7, 3, 3, 5, 6, 2, 5, 1, 6, 2, 3, 2, 5, 6, 6, 6, 1, 4, 5, 2, 3, 2, 2, 2, 7, 1, 2, 3, 7]"
esfp,"[5, 3, 3, 5, 5, 1, 6, 4, 5, 2, 4, 3, 7, 6, 5, 4, 7, 3, 3, 5, 7, 4, 4, 2, 3, 6, 2, 6, 6, 7, 4, 3, 1, 2, 5, 5, 1, 5, 3, 5, 7, 3, 6, 4, 5, 7, 7, 3, 6, 1, 7, 7, 4, 2, 2, 3, 2, 7, 2, 2]"
estj,"[1, 7, 2, 1, 6, 5, 4, 1, 1, 5, 4, 7, 2, 2, 5, 7, 1, 4, 6, 5, 3, 2, 6, 6, 6, 4, 5, 6, 1, 4, 7, 7, 4, 3, 5, 6, 2, 5, 1, 2, 1, 1, 3, 5, 7, 5, 6, 7, 3, 5, 3, 4, 2, 2, 2, 3, 1, 7, 1, 4]"
entp,"[2, 5, 1, 4, 2, 5, 6, 7, 1, 5, 3, 6, 1, 6, 4, 5, 1, 7, 2, 3, 4, 1, 4, 2, 2, 4, 5, 1, 1, 2, 7, 2, 7, 2, 5, 6, 7, 4, 2, 3, 3, 2, 1, 2, 6, 1, 1, 5, 6, 4, 2, 6, 7, 6, 6, 3, 5, 6, 3, 2]"
estj,"[2, 5, 6, 3, 1, 2, 7, 3, 3, 5, 1, 1, 4, 3, 1, 4, 1, 7, 2, 7, 1, 2, 5, 4, 1, 4, 7, 2, 6, 3, 5, 7, 4, 2, 5, 5, 4, 7, 1, 4, 1, 5, 2, 4, 4, 6, 3, 7, 4, 7, 7, 5, 3, 4, 7, 2, 7, 2, 5, 7]"
istp,"[7, 7, 7, 2, 5, 7, 5, 6, 7, 2, 6, 5, 4, 5, 6, 3, 4, 7, 4, 6, 1, 2, 1, 5, 3, 1, 2, 2, 7, 4, 5, 1, 2, 3, 3, 6, 2, 2, 2, 4, 5, 5, 1, 4, 3, 4, 5, 3, 6, 3, 2, 1, 2, 2, 3, 4, 6, 1, 7, 5]"
isfj,"[5, 7, 5, 5, 2, 5, 6, 6, 1, 7, 2, 2, 4, 7, 2, 7, 1, 3, 1, 1, 1, 2, 3, 1, 6, 6, 4, 5, 5, 4, 1, 1, 2, 6, 2, 4, 1, 4, 3, 1, 5, 1, 5, 5, 7, 3, 5, 6, 5, 4, 4, 2, 5, 4, 4, 3, 6, 3, 3, 4]"
isfp,"[2, 2, 4, 2, 6, 5, 1, 6, 3, 4, 1, 1, 7, 4, 1, 6, 3, 5, 5, 4, 6, 7, 2, 1, 4, 1, 2, 2, 7, 7, 4, 6, 5, 5, 7, 7, 1, 3, 6, 1, 6, 4, 4, 5, 5, 7, 4, 2, 4, 7, 4, 3, 7, 4, 5, 7, 3, 2, 1, 1]"
esfj,"[1, 5, 3, 1, 6, 6, 7, 1, 5, 2, 1, 7, 5, 4, 6, 3, 1, 7, 3, 7, 2, 2, 2, 3, 3, 5, 6, 6, 1, 3, 7, 5, 6, 1, 1, 7, 3, 5, 6, 3, 3, 7, 1, 4, 7, 4, 4, 5, 3, 3, 1, 2, 4, 7, 7, 1, 5, 2, 5, 4]"
isfp,"[3, 3, 2, 5, 2, 5, 7, 4, 7, 6, 3, 2, 3, 5, 7, 5, 1, 2, 4, 5, 5, 7, 5, 2, 5, 4, 6, 1, 7, 7, 4, 5, 3, 3, 5, 1, 7, 1, 6, 4, 3, 7, 4, 7, 4, 3, 5, 3, 2, 5, 5, 6, 5, 4, 7, 5, 7, 7, 3, 5]"
istp,"[4, 3, 1, 4, 6, 7, 5, 1, 6, 7, 2, 1, 5, 2, 4, 1, 6, 1, 2, 4, 6, 3, 4, 1, 4, 3, 1, 2, 4, 1, 3, 3, 1, 7, 7, 3, 2, 4, 2, 1, 2, 5, 7, 4, 2, 6, 1, 4, 4, 5, 5, 1, 5, 2, 6, 1, 1, 1, 6, 2]"
estj,"[1, 3, 7, 6, 3, 2, 7, 1, 4, 6, 3, 5, 6, 4, 5, 1, 3, 3, 7, 1, 2, 3, 4, 5, 5, 6, 4, 6, 4, 5, 7, 3, 3, 6, 5, 6, 7, 3, 2, 2, 7, 1, 7, 3, 7, 7, 5, 5, 2, 4, 6, 3, 2, 7, 7, 7, 7, 5, 7, 6]"
entp,"[3, 1, 1, 6, 7, 7, 3, 3, 2, 2, 5, 2, 5, 7, 6, 5, 4, 6, 5, 5, 2, 4, 2, 2, 4, 2, 3, 2, 6, 3, 4, 1, 6, 5, 7, 7, 1, 6, 6, 5, 7, 1, 7, 1, 5, 1, 3, 2, 6, 6, 3, 3, 6, 5, 1, 2, 2, 6, 7, 5]"
esfj,"[3, 1, 5, 3, 5, 6, 3, 6, 5, 1, 3, 1, 4, 5, 1, 7, 7, 6, 3, 7, 2, 2, 7, 5, 1, 3, 5, 6, 6, 3, 3, 7, 4, 6, 6, 7, 7, 5, 2, 5, 1, 4, 2, 4, 4, 4, 7, 1, 2, 2, 7, 3, 7, 1, 1, 1, 1, 1, 2, 4]"
infp,"[7, 4, 6, 1, 4, 6, 3, 2, 5, 6, 2, 7, 3, 1, 1, 5, 5, 3, 1, 4, 7, 6, 7, 2, 1, 2, 7, 4, 1, 2, 6, 6, 3, 3, 5, 6, 2, 7, 5, 1, 4, 4, 1, 7, 2, 6, 5, 7, 7, 5, 7, 6, 7, 2, 5, 3, 1, 2, 7, 2]"
infj,"[3, 3, 3, 4, 4, 5, 1, 1, 2, 2, 5, 4, 5, 4, 6, 6, 6, 4, 1, 2, 4, 7, 5, 2, 4, 1, 5, 2, 1, 1, 4, 4, 2, 2, 4, 2, 4, 3, 5, 3, 5, 6, 1, 3, 7, 1, 3, 7, 6, 1, 2, 4, 1, 3, 2, 1, 6, 3, 4, 4]"
infj,"[5, 2, 1, 6, 2, 5, 4, 1, 7, 2, 4, 5, 7, 4, 2, 3, 3, 2, 1, 6, 5, 5, 5, 3, 5, 7, 1, 1, 3, 6, 7, 7, 3, 3, 3, 6, 1, 4, 3, 6, 6, 4, 4, 3, 6, 7, 6, 3, 4, 5, 2, 6, 3, 7, 4, 7, 3, 5, 1, 2]"
isfp,"[6, 7, 1, 4, 5, 6, 1, 2, 1, 6, 5, 1, 7, 6, 3, 5, 3, 4, 6, 3, 3, 5, 4, 5, 4, 3, 1, 2, 6, 4, 3, 6, 4, 7, 4, 1, 3, 3, 7, 7, 3, 6, 4, 4, 1, 6, 6, 5, 6, 7, 2, 4, 5, 6, 6, 2, 7, 2, 3, 5]"
intj,"[2, 6, 7, 2, 7, 5, 6, 1, 5, 5, 1, 7, 2, 3, 2, 1, 7, 7, 6, 5, 6, 6, 4, 4, 5, 6, 7, 6, 4, 7, 1, 7, 1, 1, 6, 4, 5, 5, 1, 7, 7, 7, 2, 7, 6, 1, 2, 4, 6, 4, 5, 7, 2, 4, 7, 7, 5, 2, 6, 3]"
istp,"[1, 3, 3, 6, 6, 3, 7, 3, 7, 6, 2, 3, 5, 2, 5, 1, 5, 1, 5, 4, 4, 3, 7, 2, 5, 4, 6, 1, 3, 4, 2, 7, 1, 2, 4, 3, 1, 1, 6, 7, 7, 7, 4, 3, 5, 7, 5, 4, 7, 2, 4, 5, 6, 2, 6, 7, 7, 4, 5, 1]"
istp,"[5, 5, 2, 5, 7, 7, 1, 1, 3, 6, 6, 7, 1, 6, 4, 2, 2, 6, 6, 7, 5, 7, 5, 7, 1, 1, 1, 7, 6, 4, 3, 1, 4, 4, 5, 7, 5, 2, 5, 5, 6, 7, 1, 6, 7, 2, 7, 7, 5, 3, 2, 4, 6, 7, 3, 7, 3, 1, 3, 6]"
istp,"[7, 7, 2, 7, 2, 6, 5, 3, 6, 4, 6, 2, 2, 6, 4, 1, 1, 3, 2, 6, 3, 4, 2, 5, 7, 3, 7, 4, 7, 2, 6, 2, 3, 3, 2, 4, 3, 4, 5, 7, 6, 1, 3, 2, 1, 6, 7, 5, 6, 2, 1, 2, 6, 2, 1, 6, 3, 4, 6, 4]"
infj,"[4, 2, 7, 5, 1, 3, 7, 4, 7, 7, 6, 4, 3, 3, 4, 3, 6, 3, 7, 5, 7, 4, 2, 7, 1, 5, 3, 2, 1, 2, 3, 1, 6, 4, 1, 6, 3, 3, 7, 5, 5, 4, 1, 5, 7, 6, 3, 4, 1, 7, 2, 7, 6, 2, 4, 7, 4, 2, 2, 4]"
enfp,"[6, 5, 3, 3, 6, 2, 6, 6, 1, 3, 5, 2, 1, 6, 7, 5, 5, 5, 7, 6, 4, 6, 6, 4, 5, 5, 4, 2, 5, 3, 1, 1, 5, 1, 6, 5, 3, 4, 2, 6, 1, 2, 4, 6, 7, 1, 2, 1, 1, 7, 6, 4, 1, 4, 7, 6, 5, 4, 7, 2]"
isfj,"[4, 3, 2, 3, 5, 4, 1, 1, 5, 2, 1, 4, 6, 3, 1, 5, 5, 6, 7, 6, 6, 6, 3, 4, 7, 2, 1, 5, 7, 1, 6, 2, 3, 3, 1, 2, 5, 2, 7, 1, 5, 2, 5, 7, 6, 3, 1, 5, 2, 5, 6, 2, 7, 1, 4, 7, 1, 1, 5, 5]"
estj,"[7, 1, 4, 3, 6, 7, 7, 3, 6, 2, 4, 7, 6, 1, 4, 3, 4, 6, 1, 1, 6, 1, 2, 6, 1, 1, 4, 2, 6, 3, 2, 6, 5, 1, 7, 2, 6, 2, 7, 1, 7, 4, 7, 5, 4, 3, 2, 6, 2, 7, 1, 2, 6, 6, 2, 7, 4, 5, 1, 2]"
isfj,"[3, 3, 4, 1, 4, 6, 2, 6, 5, 7, 5, 6, 3, 7, 1, 6, 5, 2, 6, 5, 2, 1, 6, 4, 2, 6, 3, 7, 2, 1, 2, 7, 6, 5, 2, 7, 4, 7, 6, 7, 4, 1, 6, 1, 4, 7, 3, 2, 1, 7, 1, 2, 3, 1, 3, 7, 3, 1, 4, 6]"
istp,"[4, 4, 1, 6, 3, 6, 2, 4, 3, 3, 7, 7, 4, 4, 1, 3, 6, 1, 6, 3, 3, 6, 1, 2, 1, 5, 6, 7, 7, 3, 3, 3, 6, 6, 7, 7, 4, 1, 7, 2, 5, 6, 2, 6, 4, 6, 5, 6, 6, 4, 1, 5, 1, 3, 3, 5, 4, 5, 3, 5]"
esfp,"[1, 7, 2, 5, 4, 3, 6, 4, 6, 7, 7, 4, 1, 2, 2, 5, 1, 1, 3, 4, 7, 3, 1, 6, 4, 6, 1, 7, 1, 7, 6, 7, 3, 7, 4, 5, 4, 6, 3, 5, 2, 6, 7, 2, 6, 4, 7, 2, 3, 7, 3, 6, 6, 2, 1, 3, 3, 3, 7, 7]"
isfj,"[1, 7, 5, 2, 5, 2, 1, 2, 2, 5, 6, 4, 5, 6, 1, 5, 6, 1, 3, 7, 5, 2, 6, 3, 6, 4, 4, 6, 6, 1, 4, 1, 6, 4, 3, 2, 3, 5, 3, 4, 4, 7, 5, 5, 7, 3, 7, 1, 7, 5, 1, 7, 6, 6, 6, 1, 7, 2, 4, 7]"
entj,"[6, 4, 3, 5, 5, 5, 5, 3, 2, 2, 1, 4, 2, 6, 6, 1, 4, 2, 1, 5, 1, 4, 6, 6, 5, 7, 3, 1, 7, 4, 3, 1, 3, 1, 6, 1, 1, 7, 1, 2, 3, 2, 2, 7, 4, 2, 1, 2, 5, 5, 1, 4, 3, 4, 7, 5, 6, 5, 1, 4]"
intj,"[4, 1, 2, 1, 5, 5, 1, 1, 4, 5, 2, 6, 1, 6, 2, 5, 3, 6, 7, 2, 7, 1, 3, 7, 5, 1, 7, 3, 7, 7, 3, 2, 6, 2, 6, 5, 3, 6, 1, 4, 2, 2, 1, 3, 5, 4, 3, 2, 3, 7, 1, 2, 1, 4, 7, 6, 2, 1, 1, 7]"
isfp,"[3, 2, 1, 4, 3, 5, 2, 5, 2, 1, 1, 2, 1, 7, 1, 1, 3, 2, 1, 4, 7, 7, 6, 1, 2, 7, 2, 2, 7, 5, 3, 6, 1, 6, 2, 4, 6, 2, 2, 4, 2, 1, 1, 6, 1, 2, 5, 2, 4, 3, 1, 7, 6, 4, 7, 6, 6, 2, 3, 4]"
isfp,"[2, 7, 4, 3, 3, 2, 2, 7, 3, 5, 3, 3, 3, 6, 1, 4, 7, 6, 3, 4, 2, 5, 4, 7, 2, 3, 4, 7, 2, 7, 4, 1, 1, 6, 7, 3, 5, 1, 6, 4, 4, 5, 4, 1, 1, 5, 6, 1, 7, 3, 4, 2, 7, 7, 7, 7, 2, 3, 2, 7]"
estp,"[1, 6, 4, 7, 7, 6, 5, 2, 6, 7, 1, 4, 1, 1, 5, 7, 2, 1, 1, 4, 6, 6, 6, 5, 6, 2, 1, 6, 5, 3, 2, 1, 1, 5, 7, 6, 4, 2, 4, 3, 5, 3, 6, 4, 6, 4, 2, 6, 7, 6, 2, 5, 1, 4, 3, 7, 4, 4, 2, 4]"
estp,"[6, 6, 2, 3, 5, 4, 6, 3, 1, 3, 3, 4, 3, 6, 4, 3, 1, 4, 7, 3, 3, 1, 6, 5, 4, 7, 5, 7, 7, 7, 2, 4, 7, 3, 5, 4, 6, 4, 5, 2, 4, 5, 3, 5, 4, 1, 5, 4, 3, 4, 7, 4, 6, 2, 1, 3, 1, 5, 6, 5]"
estp,"[2, 6, 4, 6, 6, 3, 3, 4, 2, 1, 7, 5, 7, 3, 2, 1, 7, 6, 1, 5, 7, 6, 6, 5, 3, 3, 5, 3, 4, 4, 7, 7, 5, 3, 4, 4, 3, 5, 5, 6, 1, 1, 4, 4, 1, 5, 5, 1, 2, 3, 5, 7, 6, 4, 5, 3, 6, 7, 7, 7]"
infp,"[6, 3, 1, 5, 3, 6, 7, 7, 1, 5, 7, 1, 7, 7, 4, 1, 3, 2, 2, 1, 5, 7, 3, 1, 3, 1, 6, 5, 1, 7, 7, 2, 5, 2, 6, 2, 1, 2, 4, 5, 5, 3, 5, 7, 1, 4, 5, 1, 6, 7, 6, 6, 1, 6, 1, 7, 2, 5, 4, 2]"
isfj,"[1, 1, 6, 6, 2, 4, 5, 7, 6, 7, 6, 6, 4, 4, 1, 5, 2, 7, 7, 6, 7, 3, 5, 4, 2, 2, 4, 5, 6, 2, 4, 2, 3, 7, 3, 1, 1, 6, 6, 3, 2, 3, 2, 4, 4, 2, 4, 5, 5, 2, 2, 3, 6, 6, 6, 2, 3, 1, 1, 1]"
esfp,"[1, 5, 6, 3, 3, 1, 1, 7, 1, 1, 6, 1, 4, 6, 2, 4, 2, 2, 3, 2, 4, 4, 5, 3, 4, 7, 7, 5, 2, 2, 3, 3, 6, 2, 6, 2, 1, 7, 6, 6, 4, 4, 6, 4, 7, 4, 5, 1, 5, 7, 7, 4, 1, 4, 2, 3, 6, 3, 2, 4]"
intp,"[7, 1, 7, 5, 6, 5, 3, 3, 4, 4, 6, 7, 6, 6, 3, 6, 4, 2, 5, 6, 5, 5, 6, 4, 3, 3, 7, 2, 5, 5, 1, 2, 2, 4, 4, 2, 4, 6, 4, 2, 6, 6, 1, 6, 4, 2, 4, 3, 6, 2, 7, 7, 5, 2, 6, 1, 4, 7, 1, 4]"
isfp,"[3, 5, 6, 7, 5, 2, 2, 7, 1, 2, 4, 1, 1, 1, 4, 6, 7, 3, 6, 4, 3, 6, 4, 1, 1, 5, 4, 7, 5, 6, 6, 4, 2, 6, 7, 5, 6, 6, 6, 4, 4, 1, 7, 3, 2, 4, 5, 4, 5, 4, 6, 4, 3, 6, 7, 6, 2, 7, 3, 1]"
isfp,"[7, 1, 1, 6, 3, 1, 6, 3, 5, 4, 4, 2, 4, 3, 1, 3, 3, 2, 6, 6, 4, 7, 3, 7, 3, 5, 3, 5, 3, 4, 7, 7, 4, 3, 7, 7, 5, 3, 7, 3, 5, 6, 7, 3, 7, 7, 1, 7, 2, 7, 5, 1, 7, 4, 6, 7, 7, 6, 5, 5]"
entp,"[4, 7, 2, 5, 2, 2, 4, 6, 5, 4, 6, 6, 5, 2, 3, 4, 4, 5, 2, 3, 6, 5, 5, 7, 4, 6, 1, 6, 2, 4, 1, 6, 6, 1, 7, 4, 7, 6, 3, 6, 4, 7, 6, 2, 6, 2, 5, 1, 7, 7, 6, 5, 7, 2, 1, 6, 1, 7, 1, 7]"
